date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,tournament_weight
2024-11-14,Equatorial Guinea,Algeria,0,0,African Cup of Nations qualification,Malabo,Equatorial Guinea,False,1.8
2024-11-14,Burkina Faso,Senegal,0,1,African Cup of Nations qualification,Bamako,Mali,True,1.8
2024-11-15,Portugal,Poland,5,1,UEFA Nations League,Porto,Portugal,False,1.8
2024-11-15,Scotland,Croatia,1,0,UEFA Nations League,Glasgow,Scotland,False,1.8
2024-11-15,Denmark,Spain,1,2,UEFA Nations League,Copenhagen,Denmark,False,1.8
2024-11-15,Switzerland,Serbia,1,1,UEFA Nations League,Zürich,Switzerland,False,1.8
2024-11-15,Sint Maarten,Haiti,0,8,CONCACAF Nations League,Mayagüez,Puerto Rico,True,1.3
2024-11-15,Honduras,Mexico,2,0,CONCACAF Nations League,San Pedro Sula,Honduras,False,1.3
2024-11-15,Suriname,Canada,0,1,CONCACAF Nations League,Paramaribo,Suriname,False,1.3
2024-11-15,Uruguay,Colombia,3,2,FIFA World Cup qualification,Montevideo,Uruguay,False,2.5
2024-11-15,New Zealand,Vanuatu,8,1,FIFA World Cup qualification,Hamilton,New Zealand,False,2.5
2024-11-15,Indonesia,Japan,0,4,FIFA World Cup qualification,Jakarta,Indonesia,False,2.5
2024-11-15,Gabon,Morocco,1,5,African Cup of Nations qualification,Franceville,Gabon,False,1.8
2024-11-15,Cape Verde,Egypt,1,1,African Cup of Nations qualification,Praia,Cape Verde,False,1.8
2024-11-15,Angola,Ghana,1,1,African Cup of Nations qualification,Talatona,Angola,False,1.8
2024-11-15,Zambia,Ivory Coast,1,0,African Cup of Nations qualification,Ndola,Zambia,False,1.8
2024-11-15,Uganda,South Africa,0,2,African Cup of Nations qualification,Kampala,Uganda,False,1.8
2024-11-16,Germany,Bosnia and Herzegovina,7,0,UEFA Nations League,Freiburg,Germany,False,1.8
2024-11-16,Netherlands,Hungary,4,0,UEFA Nations League,Amsterdam,Netherlands,False,1.8
2024-11-16,Turkey,Wales,0,0,UEFA Nations League,Kayseri,Turkey,False,1.8
2024-11-16,Sweden,Slovakia,2,1,UEFA Nations League,Solna,Sweden,False,1.8
2024-11-16,Guinea,DR Congo,1,0,African Cup of Nations qualification,Abidjan,Ivory Coast,True,1.8
2024-11-17,Israel,Belgium,1,0,UEFA Nations League,Budapest,Hungary,True,1.8
2024-11-17,Italy,France,1,3,UEFA Nations League,Milan,Italy,False,1.8
2024-11-17,England,Republic of Ireland,5,0,UEFA Nations League,London,England,False,1.8
2024-11-17,Norway,Kazakhstan,5,0,UEFA Nations League,Oslo,Norway,False,1.8
2024-11-17,Austria,Slovenia,1,1,UEFA Nations League,Vienna,Austria,False,1.8
2024-11-17,Algeria,Liberia,5,1,African Cup of Nations qualification,Tizi Ouzou,Algeria,False,1.8
2024-11-18,Croatia,Portugal,1,1,UEFA Nations League,Split,Croatia,False,1.8
2024-11-18,Poland,Scotland,1,2,UEFA Nations League,Warsaw,Poland,False,1.8
2024-11-18,Spain,Switzerland,3,2,UEFA Nations League,Santa Cruz de Tenerife,Spain,False,1.8
2024-11-18,Puerto Rico,Haiti,0,3,CONCACAF Nations League,Mayagüez,Puerto Rico,False,1.3
2024-11-18,Panama,Costa Rica,2,2,CONCACAF Nations League,Panama City,Panama,False,1.3
2024-11-18,United States,Jamaica,4,2,CONCACAF Nations League,St. Louis,United States,False,1.3
2024-11-18,New Zealand,Samoa,8,0,FIFA World Cup qualification,Auckland,New Zealand,False,2.5
2024-11-18,Tunisia,Gambia,0,1,African Cup of Nations qualification,Tunis,Tunisia,False,1.8
2024-11-18,Morocco,Lesotho,7,0,African Cup of Nations qualification,Oujda,Morocco,False,1.8
2024-11-18,Ghana,Niger,1,2,African Cup of Nations qualification,Accra,Ghana,False,1.8
2024-11-19,Bosnia and Herzegovina,Netherlands,1,1,UEFA Nations League,Zenica,Bosnia and Herzegovina,False,1.8
2024-11-19,Hungary,Germany,1,1,UEFA Nations League,Budapest,Hungary,False,1.8
2024-11-19,Montenegro,Turkey,3,1,UEFA Nations League,Podgorica,Montenegro,False,1.8
2024-11-19,Sweden,Azerbaijan,6,0,UEFA Nations League,Solna,Sweden,False,1.8
2024-11-19,Canada,Suriname,3,0,CONCACAF Nations League,Toronto,Canada,False,1.3
2024-11-19,Mexico,Honduras,4,0,CONCACAF Nations League,Toluca,Mexico,False,1.3
2024-11-19,Bolivia,Paraguay,2,2,FIFA World Cup qualification,El Alto,Bolivia,False,2.5
2024-11-19,Colombia,Ecuador,0,1,FIFA World Cup qualification,Barranquilla,Colombia,False,2.5
2024-11-19,Argentina,Peru,1,0,FIFA World Cup qualification,Buenos Aires,Argentina,False,2.5
2024-11-19,Brazil,Uruguay,1,1,FIFA World Cup qualification,Salvador,Brazil,False,2.5
2024-11-19,North Korea,Uzbekistan,0,1,FIFA World Cup qualification,Vientiane,Laos,True,2.5
2024-11-19,Kyrgyzstan,Iran,2,3,FIFA World Cup qualification,Bishkek,Kyrgyzstan,False,2.5
2024-11-19,United Arab Emirates,Qatar,5,0,FIFA World Cup qualification,Abu Dhabi,United Arab Emirates,False,2.5
2024-11-19,Palestine,South Korea,1,1,FIFA World Cup qualification,Amman,Jordan,True,2.5
2024-11-19,Oman,Iraq,0,1,FIFA World Cup qualification,Muscat,Oman,False,2.5
2024-11-19,Kuwait,Jordan,1,1,FIFA World Cup qualification,Kuwait City,Kuwait,False,2.5
2024-11-19,Bahrain,Australia,2,2,FIFA World Cup qualification,Riffa,Bahrain,False,2.5
2024-11-19,Indonesia,Saudi Arabia,2,0,FIFA World Cup qualification,Jakarta,Indonesia,False,2.5
2024-11-19,China,Japan,1,3,FIFA World Cup qualification,Xiamen,China,False,2.5
2024-11-19,Egypt,Botswana,1,1,African Cup of Nations qualification,Cairo,Egypt,False,1.8
2024-11-19,Mauritania,Cape Verde,1,0,African Cup of Nations qualification,Nouakchott,Mauritania,False,1.8
2024-11-19,Ivory Coast,Chad,4,0,African Cup of Nations qualification,Abidjan,Ivory Coast,False,1.8
2024-11-19,DR Congo,Ethiopia,1,2,African Cup of Nations qualification,Kinshasa,DR Congo,False,1.8
2024-11-19,South Africa,South Sudan,3,0,African Cup of Nations qualification,Cape Town,South Africa,False,1.8
2024-11-19,Senegal,Burundi,2,0,African Cup of Nations qualification,Dakar,Senegal,False,1.8
2024-12-21,Qatar,United Arab Emirates,1,1,Gulf Cup,Sulaibikhat,Kuwait,True,0.7
2024-12-22,Iraq,Yemen,1,0,Gulf Cup,Sulaibikhat,Kuwait,True,0.7
2024-12-22,Saudi Arabia,Bahrain,2,3,Gulf Cup,Kuwait City,Kuwait,True,0.7
2024-12-24,Oman,Qatar,2,1,Gulf Cup,Sulaibikhat,Kuwait,True,0.7
2024-12-25,Yemen,Saudi Arabia,2,3,Gulf Cup,Sulaibikhat,Kuwait,True,0.7
2024-12-25,Bahrain,Iraq,2,0,Gulf Cup,Kuwait City,Kuwait,True,0.7
2024-12-27,Kuwait,Qatar,1,1,Gulf Cup,Kuwait City,Kuwait,False,0.7
2024-12-28,Iraq,Saudi Arabia,1,3,Gulf Cup,Kuwait City,Kuwait,True,0.7
2024-12-31,Oman,Saudi Arabia,2,1,Gulf Cup,Sulaibikhat,Kuwait,True,0.7
2025-01-18,United States,Venezuela,3,1,Friendly,Fort Lauderdale,United States,False,1.0
2025-01-22,United States,Costa Rica,3,0,Friendly,Orlando,United States,False,1.0
2025-01-22,Uzbekistan,Jordan,0,0,Friendly,Doha,Qatar,True,1.0
2025-02-08,Chile,Panama,6,1,Friendly,Santiago,Chile,False,1.0
2025-03-14,Jordan,North Korea,1,1,Friendly,Amman,Jordan,False,1.0
2025-03-19,Liberia,Tunisia,0,1,FIFA World Cup qualification,Monrovia,Liberia,False,2.5
2025-03-20,Canada,Mexico,0,2,CONCACAF Nations League,Inglewood,United States,True,1.3
2025-03-20,United States,Panama,0,1,CONCACAF Nations League,Inglewood,United States,False,1.3
2025-03-20,Croatia,France,2,0,UEFA Nations League,Split,Croatia,False,1.8
2025-03-20,Denmark,Portugal,1,0,UEFA Nations League,Copenhagen,Denmark,False,1.8
2025-03-20,Italy,Germany,1,2,UEFA Nations League,Milan,Italy,False,1.8
2025-03-20,Netherlands,Spain,2,2,UEFA Nations League,Rotterdam,Netherlands,False,1.8
2025-03-20,Austria,Serbia,1,1,UEFA Nations League,Vienna,Austria,False,1.8
2025-03-20,Greece,Scotland,0,1,UEFA Nations League,Piraeus,Greece,False,1.8
2025-03-20,Turkey,Hungary,3,1,UEFA Nations League,Istanbul,Turkey,False,1.8
2025-03-20,Ukraine,Belgium,3,1,UEFA Nations League,Murcia,Spain,True,1.8
2025-03-20,Paraguay,Chile,1,0,FIFA World Cup qualification,Asunción,Paraguay,False,2.5
2025-03-20,Brazil,Colombia,2,1,FIFA World Cup qualification,Brasília,Brazil,False,2.5
2025-03-20,Iran,United Arab Emirates,2,0,FIFA World Cup qualification,Tehran,Iran,False,2.5
2025-03-20,Uzbekistan,Kyrgyzstan,1,0,FIFA World Cup qualification,Tashkent,Uzbekistan,False,2.5
2025-03-20,Qatar,North Korea,5,1,FIFA World Cup qualification,Al Rayyan,Qatar,False,2.5
2025-03-20,South Korea,Oman,1,1,FIFA World Cup qualification,Goyang,South Korea,False,2.5
2025-03-20,Iraq,Kuwait,2,2,FIFA World Cup qualification,Basra,Iraq,False,2.5
2025-03-20,Jordan,Palestine,3,1,FIFA World Cup qualification,Amman,Jordan,False,2.5
2025-03-20,Japan,Bahrain,2,0,FIFA World Cup qualification,Saitama,Japan,False,2.5
2025-03-20,Australia,Indonesia,5,1,FIFA World Cup qualification,Sydney,Australia,False,2.5
2025-03-20,Saudi Arabia,China,1,0,FIFA World Cup qualification,Riyadh,Saudi Arabia,False,2.5
2025-03-20,Cape Verde,Mauritius,1,0,FIFA World Cup qualification,Praia,Cape Verde,False,2.5
2025-03-21,Northern Ireland,Switzerland,1,1,Friendly,Belfast,Northern Ireland,False,1.0
2025-03-21,Ecuador,Venezuela,2,1,FIFA World Cup qualification,Quito,Ecuador,False,2.5
2025-03-21,Uruguay,Argentina,0,1,FIFA World Cup qualification,Montevideo,Uruguay,False,2.5
2025-03-21,New Zealand,Fiji,7,0,FIFA World Cup qualification,Wellington,New Zealand,False,2.5
2025-03-21,Ethiopia,Egypt,0,2,FIFA World Cup qualification,Casablanca,Morocco,True,2.5
2025-03-21,DR Congo,South Sudan,1,0,FIFA World Cup qualification,Kinshasa,DR Congo,False,2.5
2025-03-21,South Africa,Lesotho,0,3,FIFA World Cup qualification,Polokwane,South Africa,False,2.5
2025-03-21,Morocco,Niger,2,1,FIFA World Cup qualification,Oujda,Morocco,False,2.5
2025-03-21,Burundi,Ivory Coast,0,1,FIFA World Cup qualification,Meknes,Morocco,True,2.5
2025-03-21,Botswana,Algeria,1,3,FIFA World Cup qualification,Francistown,Botswana,False,2.5
2025-03-21,Ghana,Chad,5,0,FIFA World Cup qualification,Accra,Ghana,False,2.5
2025-03-21,Romania,Bosnia and Herzegovina,0,1,FIFA World Cup qualification,Bucharest,Romania,False,2.5
2025-03-21,England,Albania,2,0,FIFA World Cup qualification,London,England,False,2.5
2025-03-22,Azerbaijan,Haiti,0,3,Friendly,Sumgait,Azerbaijan,False,1.0
2025-03-22,Luxembourg,Sweden,1,0,Friendly,Luxembourg,Luxembourg,False,1.0
2025-03-22,Sudan,Senegal,0,0,FIFA World Cup qualification,Benghazi,Libya,True,2.5
2025-03-22,Moldova,Norway,0,5,FIFA World Cup qualification,Chișinău,Moldova,False,2.5
2025-03-23,United States,Canada,1,2,CONCACAF Nations League,Inglewood,United States,False,1.3
2025-03-23,Panama,Mexico,1,2,CONCACAF Nations League,Inglewood,United States,True,1.3
2025-03-23,France,Croatia,2,0,UEFA Nations League,Paris,France,False,1.8
2025-03-23,Germany,Italy,3,3,UEFA Nations League,Dortmund,Germany,False,1.8
2025-03-23,Portugal,Denmark,5,2,UEFA Nations League,Lisbon,Portugal,False,1.8
2025-03-23,Spain,Netherlands,3,3,UEFA Nations League,Valencia,Spain,False,1.8
2025-03-23,Belgium,Ukraine,3,0,UEFA Nations League,Genk,Belgium,False,1.8
2025-03-23,Hungary,Turkey,0,3,UEFA Nations League,Budapest,Hungary,False,1.8
2025-03-23,Scotland,Greece,0,3,UEFA Nations League,Glasgow,Scotland,False,1.8
2025-03-23,Serbia,Austria,2,0,UEFA Nations League,Belgrade,Serbia,False,1.8
2025-03-24,New Zealand,New Caledonia,3,0,FIFA World Cup qualification,Auckland,New Zealand,False,2.5
2025-03-24,Ivory Coast,Gambia,1,0,FIFA World Cup qualification,Abidjan,Ivory Coast,False,2.5
2025-03-24,Tunisia,Malawi,2,0,FIFA World Cup qualification,Radès,Tunisia,False,2.5
2025-03-24,Madagascar,Ghana,0,3,FIFA World Cup qualification,Al Hoceima,Morocco,True,2.5
2025-03-24,Bosnia and Herzegovina,Cyprus,2,1,FIFA World Cup qualification,Zenica,Bosnia and Herzegovina,False,2.5
2025-03-24,England,Latvia,3,0,FIFA World Cup qualification,London,England,False,2.5
2025-03-25,Sweden,Northern Ireland,5,1,Friendly,Solna,Sweden,False,1.0
2025-03-25,Switzerland,Luxembourg,3,1,Friendly,St. Gallen,Switzerland,False,1.0
2025-03-25,Bolivia,Uruguay,0,0,FIFA World Cup qualification,El Alto,Bolivia,False,2.5
2025-03-25,Colombia,Paraguay,2,2,FIFA World Cup qualification,Barranquilla,Colombia,False,2.5
2025-03-25,Argentina,Brazil,4,1,FIFA World Cup qualification,Buenos Aires,Argentina,False,2.5
2025-03-25,Chile,Ecuador,0,0,FIFA World Cup qualification,Santiago,Chile,False,2.5
2025-03-25,Iran,Uzbekistan,2,2,FIFA World Cup qualification,Tehran,Iran,False,2.5
2025-03-25,Kyrgyzstan,Qatar,3,1,FIFA World Cup qualification,Bishkek,Kyrgyzstan,False,2.5
2025-03-25,South Korea,Jordan,1,1,FIFA World Cup qualification,Suwon,South Korea,False,2.5
2025-03-25,Palestine,Iraq,2,1,FIFA World Cup qualification,Amman,Jordan,True,2.5
2025-03-25,China,Australia,0,2,FIFA World Cup qualification,Hangzhou,China,False,2.5
2025-03-25,Japan,Saudi Arabia,0,0,FIFA World Cup qualification,Saitama,Japan,False,2.5
2025-03-25,Egypt,Sierra Leone,1,0,FIFA World Cup qualification,Cairo,Egypt,False,2.5
2025-03-25,Mauritania,DR Congo,0,2,FIFA World Cup qualification,Nouadhibou,Mauritania,False,2.5
2025-03-25,Senegal,Togo,2,0,FIFA World Cup qualification,Diamniadio,Senegal,False,2.5
2025-03-25,Benin,South Africa,0,2,FIFA World Cup qualification,Abidjan,Ivory Coast,True,2.5
2025-03-25,Angola,Cape Verde,1,2,FIFA World Cup qualification,Luanda,Angola,False,2.5
2025-03-25,Morocco,Tanzania,2,0,FIFA World Cup qualification,Oujda,Morocco,False,2.5
2025-03-25,Algeria,Mozambique,5,1,FIFA World Cup qualification,Tizi Ouzou,Algeria,False,2.5
2025-03-25,Israel,Norway,2,4,FIFA World Cup qualification,Debrecen,Hungary,True,2.5
2025-05-28,Nigeria,Ghana,2,1,Unity Cup,London,England,True,0.5
2025-05-29,Malaysia,Cape Verde,1,1,Friendly,Kuala Lumpur,Malaysia,False,1.0
2025-05-30,Saudi Arabia,Jordan,2,0,Friendly,Dammam,Saudi Arabia,False,1.0
2025-05-31,Trinidad and Tobago,Ghana,0,4,Unity Cup,London,England,True,0.5
2025-06-02,Tunisia,Burkina Faso,2,0,Friendly,Radès,Tunisia,False,1.0
2025-06-03,Malaysia,Cape Verde,0,3,Friendly,Kuala Lumpur,Malaysia,False,1.0
2025-06-04,Germany,Portugal,1,2,UEFA Nations League,Munich,Germany,False,1.8
2025-06-05,Spain,France,5,4,UEFA Nations League,Stuttgart,Germany,True,1.8
2025-06-05,Algeria,Rwanda,2,0,Friendly,Constantine,Algeria,False,1.0
2025-06-05,DR Congo,Mali,1,0,Friendly,Orléans,France,True,1.0
2025-06-05,Ecuador,Brazil,0,0,FIFA World Cup qualification,Guayaquil,Ecuador,False,2.5
2025-06-05,Paraguay,Uruguay,2,0,FIFA World Cup qualification,Asunción,Paraguay,False,2.5
2025-06-05,Chile,Argentina,0,1,FIFA World Cup qualification,Santiago,Chile,False,2.5
2025-06-05,United Arab Emirates,Uzbekistan,0,0,FIFA World Cup qualification,Abu Dhabi,United Arab Emirates,False,2.5
2025-06-05,Qatar,Iran,1,0,FIFA World Cup qualification,Al Rayyan,Qatar,False,2.5
2025-06-05,Oman,Jordan,0,3,FIFA World Cup qualification,Muscat,Oman,False,2.5
2025-06-05,Iraq,South Korea,0,2,FIFA World Cup qualification,Basra,Iraq,False,2.5
2025-06-05,Bahrain,Saudi Arabia,0,2,FIFA World Cup qualification,Riffa,Bahrain,False,2.5
2025-06-05,Australia,Japan,1,0,FIFA World Cup qualification,Perth,Australia,False,2.5
2025-06-06,Hungary,Sweden,0,2,Friendly,Budapest,Hungary,False,1.0
2025-06-06,Morocco,Tunisia,2,0,Friendly,Fez,Morocco,False,1.0
2025-06-06,Republic of Ireland,Senegal,1,1,Friendly,Dublin,Republic of Ireland,False,1.0
2025-06-06,Scotland,Iceland,1,3,Friendly,Glasgow,Scotland,False,1.0
2025-06-06,South Africa,Tanzania,0,0,Friendly,Polokwane,South Africa,False,1.0
2025-06-06,Colombia,Peru,0,0,FIFA World Cup qualification,Barranquilla,Colombia,False,2.5
2025-06-06,Norway,Italy,3,0,FIFA World Cup qualification,Oslo,Norway,False,2.5
2025-06-06,North Macedonia,Belgium,1,1,FIFA World Cup qualification,Skopje,North Macedonia,False,2.5
2025-06-06,Gibraltar,Croatia,0,7,FIFA World Cup qualification,Faro-Loulé,Portugal,True,2.5
2025-06-07,Mexico,Switzerland,2,4,Friendly,Salt Lake City,United States,True,1.0
2025-06-07,United States,Turkey,1,2,Friendly,East Hartford,United States,False,1.0
2025-06-07,Finland,Netherlands,0,2,FIFA World Cup qualification,Helsinki,Finland,False,2.5
2025-06-07,Bosnia and Herzegovina,San Marino,1,0,FIFA World Cup qualification,Zenica,Bosnia and Herzegovina,False,2.5
2025-06-07,Austria,Romania,2,1,FIFA World Cup qualification,Vienna,Austria,False,2.5
2025-06-07,Andorra,England,0,1,FIFA World Cup qualification,Barcelona,Spain,True,2.5
2025-06-07,Canada,Ukraine,4,2,Canadian Shield,Toronto,Canada,False,0.5
2025-06-07,Ivory Coast,New Zealand,0,1,Canadian Shield,Toronto,Canada,True,0.5
2025-06-07,Aruba,Haiti,0,5,FIFA World Cup qualification,Oranjestad,Aruba,False,2.5
2025-06-07,Belize,Panama,0,2,FIFA World Cup qualification,Belmopan,Belize,False,2.5
2025-06-08,Germany,France,0,2,UEFA Nations League,Stuttgart,Germany,False,1.8
2025-06-08,Portugal,Spain,2,2,UEFA Nations League,Munich,Germany,True,1.8
2025-06-08,DR Congo,Madagascar,3,1,Friendly,Orléans,France,True,1.0
2025-06-08,Georgia,Cape Verde,1,1,Friendly,Kutaisi,Georgia,False,1.0
2025-06-09,Algeria,Rwanda,2,0,Friendly,Blida,Algeria,False,1.0
2025-06-09,Liechtenstein,Scotland,0,4,Friendly,Vaduz,Liechtenstein,False,1.0
2025-06-09,Morocco,Benin,1,0,Friendly,Fez,Morocco,False,1.0
2025-06-09,Estonia,Norway,0,1,FIFA World Cup qualification,Tallinn,Estonia,False,2.5
2025-06-09,Belgium,Wales,4,3,FIFA World Cup qualification,Brussels,Belgium,False,2.5
2025-06-09,Croatia,Czech Republic,5,1,FIFA World Cup qualification,Osijek,Croatia,False,2.5
2025-06-10,England,Senegal,1,3,Friendly,London,England,False,1.0
2025-06-10,Mexico,Turkey,1,0,Friendly,Chapel Hill,United States,True,1.0
2025-06-10,Slovenia,Bosnia and Herzegovina,2,1,Friendly,Celje,Slovenia,False,1.0
2025-06-10,South Africa,Mozambique,2,0,Friendly,Polokwane,South Africa,False,1.0
2025-06-10,Sweden,Algeria,4,3,Friendly,Solna,Sweden,False,1.0
2025-06-10,United States,Switzerland,0,4,Friendly,Nashville,United States,False,1.0
2025-06-10,Uruguay,Venezuela,2,0,FIFA World Cup qualification,Montevideo,Uruguay,False,2.5
2025-06-10,Peru,Ecuador,0,0,FIFA World Cup qualification,Lima,Peru,False,2.5
2025-06-10,Argentina,Colombia,1,1,FIFA World Cup qualification,Buenos Aires,Argentina,False,2.5
2025-06-10,Brazil,Paraguay,1,0,FIFA World Cup qualification,São Paulo,Brazil,False,2.5
2025-06-10,Uzbekistan,Qatar,3,0,FIFA World Cup qualification,Tashkent,Uzbekistan,False,2.5
2025-06-10,Iran,North Korea,3,0,FIFA World Cup qualification,Tehran,Iran,False,2.5
2025-06-10,South Korea,Kuwait,4,0,FIFA World Cup qualification,Seoul,South Korea,False,2.5
2025-06-10,Jordan,Iraq,0,1,FIFA World Cup qualification,Amman,Jordan,False,2.5
2025-06-10,Japan,Indonesia,6,0,FIFA World Cup qualification,Suita,Japan,False,2.5
2025-06-10,Saudi Arabia,Australia,1,2,FIFA World Cup qualification,Jeddah,Saudi Arabia,False,2.5
2025-06-10,Netherlands,Malta,8,0,FIFA World Cup qualification,Groningen,Netherlands,False,2.5
2025-06-10,San Marino,Austria,0,4,FIFA World Cup qualification,Serravalle,San Marino,False,2.5
2025-06-10,New Zealand,Ukraine,1,2,Canadian Shield,Toronto,Canada,True,0.5
2025-06-10,Canada,Ivory Coast,0,0,Canadian Shield,Toronto,Canada,False,0.5
2025-06-10,Haiti,Curaçao,1,5,FIFA World Cup qualification,Oranjestad,Aruba,True,2.5
2025-06-10,Panama,Nicaragua,3,0,FIFA World Cup qualification,Panama City,Panama,False,2.5
2025-06-14,Mexico,Dominican Republic,3,2,Gold Cup,Inglewood,United States,True,2.5
2025-06-15,United States,Trinidad and Tobago,5,0,Gold Cup,San Jose,United States,False,2.5
2025-06-15,Haiti,Saudi Arabia,0,1,Gold Cup,San Diego,United States,True,2.5
2025-06-16,Panama,Guadeloupe,5,2,Gold Cup,Carson,United States,True,2.5
2025-06-17,Canada,Honduras,6,0,Gold Cup,Vancouver,Canada,False,2.5
2025-06-18,Suriname,Mexico,0,2,Gold Cup,Arlington,United States,True,2.5
2025-06-19,Trinidad and Tobago,Haiti,1,1,Gold Cup,Houston,United States,True,2.5
2025-06-19,United States,Saudi Arabia,1,0,Gold Cup,Austin,United States,False,2.5
2025-06-20,Guatemala,Panama,0,1,Gold Cup,Austin,United States,True,2.5
2025-06-21,Curaçao,Canada,1,1,Gold Cup,Houston,United States,True,2.5
2025-06-22,Mexico,Costa Rica,0,0,Gold Cup,Paradise,United States,True,2.5
2025-06-22,Saudi Arabia,Trinidad and Tobago,1,1,Gold Cup,Paradise,United States,True,2.5
2025-06-22,United States,Haiti,2,1,Gold Cup,Arlington,United States,False,2.5
2025-06-24,Canada,El Salvador,2,0,Gold Cup,Houston,United States,True,2.5
2025-06-24,Panama,Jamaica,4,1,Gold Cup,Austin,United States,True,2.5
2025-06-28,Panama,Honduras,1,1,Gold Cup,Glendale,United States,True,2.5
2025-06-28,Mexico,Saudi Arabia,2,0,Gold Cup,Glendale,United States,True,2.5
2025-06-29,Canada,Guatemala,1,1,Gold Cup,Minneapolis,United States,True,2.5
2025-06-29,United States,Costa Rica,2,2,Gold Cup,Minneapolis,United States,False,2.5
2025-07-02,United States,Guatemala,2,1,Gold Cup,St. Louis,United States,False,2.5
2025-07-02,Mexico,Honduras,1,0,Gold Cup,Santa Clara,United States,True,2.5
2025-07-06,United States,Mexico,1,2,Gold Cup,Houston,United States,False,2.5
2025-08-24,Qatar,Lebanon,2,2,Friendly,Doha,Qatar,False,1.0
2025-09-03,Qatar,Bahrain,2,2,Friendly,Doha,Qatar,False,1.0
2025-09-04,Norway,Finland,1,0,Friendly,Oslo,Norway,False,1.0
2025-09-04,Russia,Jordan,0,0,Friendly,Moscow,Russia,False,1.0
2025-09-04,Saudi Arabia,North Macedonia,2,1,Friendly,Prague,Czech Republic,True,1.0
2025-09-04,Colombia,Bolivia,3,0,FIFA World Cup qualification,Barranquilla,Colombia,False,2.5
2025-09-04,Argentina,Venezuela,3,0,FIFA World Cup qualification,Buenos Aires,Argentina,False,2.5
2025-09-04,Paraguay,Ecuador,0,0,FIFA World Cup qualification,Asunción,Paraguay,False,2.5
2025-09-04,Uruguay,Peru,3,0,FIFA World Cup qualification,Montevideo,Uruguay,False,2.5
2025-09-04,Brazil,Chile,3,0,FIFA World Cup qualification,Rio de Janeiro,Brazil,False,2.5
2025-09-04,Mauritius,Cape Verde,0,2,FIFA World Cup qualification,Saint Pierre,Mauritius,False,2.5
2025-09-04,Algeria,Botswana,3,1,FIFA World Cup qualification,Tizi Ouzou,Algeria,False,2.5
2025-09-04,Tunisia,Liberia,3,0,FIFA World Cup qualification,Radès,Tunisia,False,2.5
2025-09-04,Chad,Ghana,1,1,FIFA World Cup qualification,N'Djamena,Chad,False,2.5
2025-09-04,Slovakia,Germany,2,0,FIFA World Cup qualification,Bratislava,Slovakia,False,2.5
2025-09-04,Georgia,Turkey,2,3,FIFA World Cup qualification,Tbilisi,Georgia,False,2.5
2025-09-04,Bulgaria,Spain,0,3,FIFA World Cup qualification,Sofia,Bulgaria,False,2.5
2025-09-04,Netherlands,Poland,1,1,FIFA World Cup qualification,Rotterdam,Netherlands,False,2.5
2025-09-04,Liechtenstein,Belgium,0,6,FIFA World Cup qualification,Vaduz,Liechtenstein,False,2.5
2025-09-04,Iraq,Hong Kong,2,1,King's Cup,Kanchanaburi,Thailand,True,0.6
2025-09-04,Suriname,Panama,0,0,FIFA World Cup qualification,Paramaribo,Suriname,False,2.5
2025-09-05,Australia,New Zealand,1,0,Soccer Ashes,Canberra,Australia,False,0.5
2025-09-05,Romania,Canada,0,3,Friendly,Bucharest,Romania,False,1.0
2025-09-05,Egypt,Ethiopia,2,0,FIFA World Cup qualification,Cairo,Egypt,False,2.5
2025-09-05,South Sudan,DR Congo,1,4,FIFA World Cup qualification,Juba,South Sudan,False,2.5
2025-09-05,Senegal,Sudan,2,0,FIFA World Cup qualification,Diamniadio,Senegal,False,2.5
2025-09-05,South Africa,Lesotho,3,0,FIFA World Cup qualification,Bloemfontein,South Africa,False,2.5
2025-09-05,Morocco,Niger,5,0,FIFA World Cup qualification,Rabat,Morocco,False,2.5
2025-09-05,Ivory Coast,Burundi,1,0,FIFA World Cup qualification,Abidjan,Ivory Coast,False,2.5
2025-09-05,Slovenia,Sweden,2,2,FIFA World Cup qualification,Ljubljana,Slovenia,False,2.5
2025-09-05,Switzerland,Kosovo,4,0,FIFA World Cup qualification,Basel,Switzerland,False,2.5
2025-09-05,Denmark,Scotland,0,0,FIFA World Cup qualification,Copenhagen,Denmark,False,2.5
2025-09-05,Ukraine,France,0,2,FIFA World Cup qualification,Wrocław,Poland,True,2.5
2025-09-05,Faroe Islands,Croatia,0,1,FIFA World Cup qualification,Tórshavn,Faroe Islands,False,2.5
2025-09-05,Haiti,Honduras,0,0,FIFA World Cup qualification,Willemstad,Curaçao,True,2.5
2025-09-06,Mexico,Japan,0,0,Friendly,Oakland,United States,True,1.0
2025-09-06,United States,South Korea,0,2,Friendly,Harrison,United States,False,1.0
2025-09-06,Armenia,Portugal,0,5,FIFA World Cup qualification,Yerevan,Armenia,False,2.5
2025-09-06,Austria,Cyprus,1,0,FIFA World Cup qualification,Linz,Austria,False,2.5
2025-09-06,San Marino,Bosnia and Herzegovina,0,6,FIFA World Cup qualification,Serravalle,San Marino,False,2.5
2025-09-06,England,Andorra,2,0,FIFA World Cup qualification,London,England,False,2.5
2025-09-07,Germany,Northern Ireland,3,1,FIFA World Cup qualification,Cologne,Germany,False,2.5
2025-09-07,Turkey,Spain,0,6,FIFA World Cup qualification,Konya,Turkey,False,2.5
